[2025-08-12T17:01:21.942085200] Count: 23 | Avg: 45.52ms | StdDev: 26.37 | Median: 50ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T17:01:21.952085600] Count: 23 | Avg: 45.39ms | StdDev: 25.74 | Median: 46ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 1ms | Max: 95ms
[2025-08-12T17:01:21.964079600] Count: 24 | Avg: 38.58ms | StdDev: 20.77 | Median: 47ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T17:01:22.204152500] Count: 18 | Avg: 37.44ms | StdDev: 42.43 | Median: 27ms | P90: 72ms | P95: 193ms | P99: 193ms | Min: 0ms | Max: 193ms
[2025-08-12T17:01:22.267232200] Count: 11 | Avg: 48.09ms | StdDev: 51.55 | Median: 30ms | P90: 88ms | P95: 193ms | P99: 193ms | Min: 0ms | Max: 193ms
[2025-08-12T17:01:22.268236300] Count: 19 | Avg: 38.47ms | StdDev: 41.53 | Median: 27ms | P90: 72ms | P95: 193ms | P99: 193ms | Min: 0ms | Max: 193ms
[2025-08-12T17:01:22.607262100] Count: 7 | Avg: 20.00ms | StdDev: 14.15 | Median: 20ms | P90: 40ms | P95: 40ms | P99: 40ms | Min: 0ms | Max: 40ms
[2025-08-12T17:01:22.657861100] Count: 5 | Avg: 22.20ms | StdDev: 12.51 | Median: 23ms | P90: 37ms | P95: 37ms | P99: 37ms | Min: 1ms | Max: 37ms
[2025-08-12T17:01:23.531719800] Count: 3 | Avg: 25.00ms | StdDev: 17.05 | Median: 35ms | P90: 39ms | P95: 39ms | P99: 39ms | Min: 1ms | Max: 39ms
[2025-08-12T17:01:23.932698400] Count: 3 | Avg: 17.33ms | StdDev: 12.36 | Median: 24ms | P90: 28ms | P95: 28ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T17:01:24.549138300] Count: 1 | Avg: 0.00ms | StdDev: 0.00 | Median: 0ms | P90: 0ms | P95: 0ms | P99: 0ms | Min: 0ms | Max: 0ms
[2025-08-12T17:01:24.574597400] Count: 2 | Avg: 11.00ms | StdDev: 11.00 | Median: 22ms | P90: 22ms | P95: 22ms | P99: 22ms | Min: 0ms | Max: 22ms
[2025-08-12T17:01:26.300763600] Count: 1 | Avg: 24.00ms | StdDev: 0.00 | Median: 24ms | P90: 24ms | P95: 24ms | P99: 24ms | Min: 24ms | Max: 24ms
[2025-08-12T17:01:26.309774400] Count: 15 | Avg: 138.33ms | StdDev: 160.24 | Median: 120ms | P90: 418ms | P95: 596ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T17:01:26.313772100] Count: 2 | Avg: 26.00ms | StdDev: 2.00 | Median: 28ms | P90: 28ms | P95: 28ms | P99: 28ms | Min: 24ms | Max: 28ms
[2025-08-12T17:01:26.415833600] Count: 22 | Avg: 15.64ms | StdDev: 11.05 | Median: 16ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T17:01:26.419841800] Count: 23 | Avg: 14.74ms | StdDev: 9.07 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T17:01:26.434350200] Count: 25 | Avg: 44.60ms | StdDev: 28.22 | Median: 46ms | P90: 82ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T17:01:26.448353300] Count: 24 | Avg: 48.38ms | StdDev: 32.13 | Median: 42ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T17:02:12.983434300] Count: 23 | Avg: 18.22ms | StdDev: 19.77 | Median: 12ms | P90: 23ms | P95: 56ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T17:02:12.991429500] Count: 21 | Avg: 23.52ms | StdDev: 21.17 | Median: 13ms | P90: 56ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T17:02:12.994430800] Count: 21 | Avg: 20.00ms | StdDev: 14.49 | Median: 14ms | P90: 40ms | P95: 55ms | P99: 55ms | Min: 1ms | Max: 55ms
[2025-08-12T17:02:12.998428500] Count: 23 | Avg: 15.43ms | StdDev: 10.85 | Median: 13ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T17:02:13.007442700] Count: 24 | Avg: 49.79ms | StdDev: 34.04 | Median: 44ms | P90: 87ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T17:02:13.009440200] Count: 21 | Avg: 14.24ms | StdDev: 6.05 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T17:02:13.019955] Count: 26 | Avg: 43.81ms | StdDev: 27.96 | Median: 46ms | P90: 82ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T17:02:13.019955] Count: 24 | Avg: 55.67ms | StdDev: 40.14 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T17:02:13.019955] Count: 24 | Avg: 55.04ms | StdDev: 39.87 | Median: 43ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T17:02:13.033956300] Count: 24 | Avg: 47.21ms | StdDev: 28.38 | Median: 49ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T17:02:13.036956300] Count: 24 | Avg: 14.50ms | StdDev: 8.95 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T17:02:13.054960500] Count: 23 | Avg: 13.35ms | StdDev: 6.59 | Median: 14ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T17:02:13.065958200] Count: 23 | Avg: 16.91ms | StdDev: 10.96 | Median: 15ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T17:02:13.065958200] Count: 25 | Avg: 47.72ms | StdDev: 31.64 | Median: 38ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T17:02:13.078955700] Count: 24 | Avg: 44.46ms | StdDev: 27.48 | Median: 46ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T17:02:13.089957600] Count: 23 | Avg: 14.22ms | StdDev: 7.53 | Median: 14ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 2ms | Max: 37ms
[2025-08-12T17:02:13.097956800] Count: 24 | Avg: 45.21ms | StdDev: 25.86 | Median: 50ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T17:02:13.101966800] Count: 23 | Avg: 16.61ms | StdDev: 13.74 | Median: 14ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T17:02:13.112975400] Count: 24 | Avg: 44.54ms | StdDev: 25.53 | Median: 46ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 1ms | Max: 95ms
[2025-08-12T17:02:13.130499500] Count: 25 | Avg: 38.24ms | StdDev: 20.42 | Median: 44ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T17:02:13.317058400] Count: 20 | Avg: 38.15ms | StdDev: 40.50 | Median: 31ms | P90: 68ms | P95: 72ms | P99: 193ms | Min: 0ms | Max: 193ms
[2025-08-12T17:47:39.776595700] Count: 24 | Avg: 20.25ms | StdDev: 21.67 | Median: 16ms | P90: 56ms | P95: 67ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T17:47:39.776595700] Count: 22 | Avg: 21.50ms | StdDev: 15.74 | Median: 16ms | P90: 53ms | P95: 55ms | P99: 55ms | Min: 1ms | Max: 55ms
[2025-08-12T17:47:39.779596500] Count: 22 | Avg: 24.86ms | StdDev: 21.58 | Median: 21ms | P90: 56ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T17:47:39.793603600] Count: 25 | Avg: 56.40ms | StdDev: 39.49 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T17:47:39.794605600] Count: 24 | Avg: 15.25ms | StdDev: 10.65 | Median: 13ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T17:47:39.801609600] Count: 25 | Avg: 50.84ms | StdDev: 33.75 | Median: 44ms | P90: 87ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T17:47:39.809134900] Count: 22 | Avg: 14.18ms | StdDev: 5.92 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T17:47:39.818133700] Count: 25 | Avg: 14.44ms | StdDev: 8.77 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T17:47:39.825133300] Count: 25 | Avg: 54.60ms | StdDev: 39.13 | Median: 43ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T17:47:39.833134300] Count: 24 | Avg: 13.29ms | StdDev: 6.46 | Median: 14ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T17:47:39.839134300] Count: 27 | Avg: 43.89ms | StdDev: 27.44 | Median: 46ms | P90: 82ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T17:47:39.843134900] Count: 25 | Avg: 47.16ms | StdDev: 27.81 | Median: 46ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T17:47:39.853135800] Count: 24 | Avg: 16.67ms | StdDev: 10.79 | Median: 15ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T17:47:39.859136300] Count: 26 | Avg: 47.62ms | StdDev: 31.03 | Median: 42ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T17:47:39.878136400] Count: 25 | Avg: 44.80ms | StdDev: 25.41 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T17:47:39.878136400] Count: 25 | Avg: 44.16ms | StdDev: 26.97 | Median: 43ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T17:47:39.897140800] Count: 24 | Avg: 13.96ms | StdDev: 7.47 | Median: 14ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 2ms | Max: 37ms
[2025-08-12T17:47:39.910666300] Count: 24 | Avg: 16.21ms | StdDev: 13.58 | Median: 14ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T17:47:39.911661] Count: 16 | Avg: 142.63ms | StdDev: 156.04 | Median: 126ms | P90: 418ms | P95: 596ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T17:47:39.932668700] Count: 25 | Avg: 44.00ms | StdDev: 25.15 | Median: 42ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 1ms | Max: 95ms
[2025-08-12T17:47:39.932668700] Count: 26 | Avg: 37.85ms | StdDev: 20.12 | Median: 44ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T17:47:40.444212800] Count: 17 | Avg: 136.41ms | StdDev: 153.41 | Median: 120ms | P90: 418ms | P95: 596ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T18:45:14.051126500] Count: 25 | Avg: 20.36ms | StdDev: 21.24 | Median: 16ms | P90: 56ms | P95: 67ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T18:45:14.051126500] Count: 26 | Avg: 49.77ms | StdDev: 33.52 | Median: 44ms | P90: 87ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T18:45:14.051126500] Count: 23 | Avg: 24.78ms | StdDev: 21.11 | Median: 21ms | P90: 56ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T18:45:14.051126500] Count: 26 | Avg: 55.12ms | StdDev: 39.26 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T18:45:14.051126500] Count: 23 | Avg: 21.57ms | StdDev: 15.40 | Median: 16ms | P90: 53ms | P95: 55ms | P99: 55ms | Min: 1ms | Max: 55ms
[2025-08-12T18:45:14.051126500] Count: 18 | Avg: 130.11ms | StdDev: 151.33 | Median: 120ms | P90: 418ms | P95: 596ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T18:45:14.072634600] Count: 28 | Avg: 42.36ms | StdDev: 28.09 | Median: 46ms | P90: 82ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T18:45:14.072634600] Count: 26 | Avg: 13.88ms | StdDev: 9.04 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T18:45:14.072634600] Count: 26 | Avg: 52.54ms | StdDev: 39.73 | Median: 43ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T18:45:14.073182900] Count: 25 | Avg: 14.68ms | StdDev: 10.81 | Median: 12ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T18:45:14.073182900] Count: 26 | Avg: 45.35ms | StdDev: 28.74 | Median: 46ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T18:45:14.073182900] Count: 23 | Avg: 13.61ms | StdDev: 6.38 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T18:45:14.078951300] Count: 27 | Avg: 45.89ms | StdDev: 31.70 | Median: 38ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T18:45:14.080264] Count: 25 | Avg: 12.80ms | StdDev: 6.77 | Median: 13ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T18:45:14.080264] Count: 26 | Avg: 42.50ms | StdDev: 27.72 | Median: 43ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T18:45:14.116715700] Count: 25 | Avg: 16.04ms | StdDev: 11.01 | Median: 13ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T18:45:14.140251200] Count: 26 | Avg: 43.12ms | StdDev: 26.31 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T18:45:14.141246900] Count: 25 | Avg: 13.44ms | StdDev: 7.75 | Median: 13ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 1ms | Max: 37ms
[2025-08-12T18:45:14.214249200] Count: 26 | Avg: 20.77ms | StdDev: 20.93 | Median: 16ms | P90: 56ms | P95: 67ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T18:45:14.215249800] Count: 24 | Avg: 26.17ms | StdDev: 21.70 | Median: 23ms | P90: 58ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T18:45:14.215249800] Count: 24 | Avg: 21.88ms | StdDev: 15.14 | Median: 17ms | P90: 53ms | P95: 55ms | P99: 55ms | Min: 1ms | Max: 55ms
[2025-08-12T18:45:14.241391300] Count: 27 | Avg: 55.67ms | StdDev: 38.62 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T18:45:14.241391300] Count: 27 | Avg: 51.44ms | StdDev: 33.99 | Median: 44ms | P90: 95ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T18:45:14.272398800] Count: 27 | Avg: 52.11ms | StdDev: 39.05 | Median: 42ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T18:45:14.275398900] Count: 26 | Avg: 14.50ms | StdDev: 10.63 | Median: 12ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T18:45:14.275398900] Count: 29 | Avg: 42.48ms | StdDev: 27.61 | Median: 46ms | P90: 82ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T18:45:14.279395200] Count: 24 | Avg: 13.50ms | StdDev: 6.27 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T18:45:14.287393600] Count: 27 | Avg: 13.78ms | StdDev: 8.89 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T18:45:14.287393600] Count: 27 | Avg: 44.67ms | StdDev: 28.41 | Median: 44ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T18:45:14.309389400] Count: 26 | Avg: 42.35ms | StdDev: 26.01 | Median: 42ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 1ms | Max: 95ms
[2025-08-12T18:45:14.311390200] Count: 26 | Avg: 12.65ms | StdDev: 6.68 | Median: 13ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T18:45:14.330409800] Count: 28 | Avg: 45.25ms | StdDev: 31.30 | Median: 38ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T18:45:14.330409800] Count: 27 | Avg: 41.85ms | StdDev: 27.40 | Median: 42ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T18:45:14.336914700] Count: 19 | Avg: 133.42ms | StdDev: 147.97 | Median: 120ms | P90: 418ms | P95: 596ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T18:45:14.343924] Count: 25 | Avg: 15.60ms | StdDev: 13.64 | Median: 14ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T18:45:14.345926500] Count: 27 | Avg: 36.48ms | StdDev: 20.93 | Median: 39ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T18:45:14.350927200] Count: 26 | Avg: 15.77ms | StdDev: 10.88 | Median: 13ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T18:45:14.390926900] Count: 26 | Avg: 13.23ms | StdDev: 7.67 | Median: 13ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 1ms | Max: 37ms
[2025-08-12T18:45:14.391931300] Count: 27 | Avg: 42.26ms | StdDev: 26.18 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T18:45:14.547984800] Count: 27 | Avg: 41.74ms | StdDev: 25.71 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 1ms | Max: 95ms
[2025-08-12T18:45:14.550980900] Count: 26 | Avg: 15.38ms | StdDev: 13.42 | Median: 14ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T18:45:14.564984100] Count: 28 | Avg: 35.96ms | StdDev: 20.73 | Median: 39ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T18:45:15.013097500] Count: 20 | Avg: 126.80ms | StdDev: 147.08 | Median: 120ms | P90: 207ms | P95: 418ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T18:45:15.088620200] Count: 21 | Avg: 123.05ms | StdDev: 144.51 | Median: 56ms | P90: 207ms | P95: 418ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T19:51:49.506054400] Count: 22 | Avg: 118.41ms | StdDev: 142.78 | Median: 56ms | P90: 207ms | P95: 418ms | P99: 596ms | Min: 0ms | Max: 596ms
[2025-08-12T19:51:49.506054400] Count: 25 | Avg: 25.96ms | StdDev: 21.29 | Median: 21ms | P90: 58ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T19:51:49.506054400] Count: 25 | Avg: 21.84ms | StdDev: 14.84 | Median: 17ms | P90: 53ms | P95: 55ms | P99: 55ms | Min: 1ms | Max: 55ms
[2025-08-12T19:51:49.506054400] Count: 27 | Avg: 20.78ms | StdDev: 20.53 | Median: 16ms | P90: 56ms | P95: 67ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T19:51:49.506054400] Count: 28 | Avg: 50.36ms | StdDev: 33.85 | Median: 44ms | P90: 95ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T19:51:49.506054400] Count: 28 | Avg: 54.43ms | StdDev: 38.47 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T19:51:49.519054800] Count: 28 | Avg: 50.29ms | StdDev: 39.50 | Median: 42ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T19:51:49.521054700] Count: 28 | Avg: 43.07ms | StdDev: 29.11 | Median: 44ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T19:51:49.521054700] Count: 28 | Avg: 13.29ms | StdDev: 9.09 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T19:51:49.521054700] Count: 30 | Avg: 41.10ms | StdDev: 28.15 | Median: 46ms | P90: 75ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T19:51:49.521054700] Count: 27 | Avg: 14.00ms | StdDev: 10.74 | Median: 12ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T19:51:49.522056700] Count: 25 | Avg: 13.00ms | StdDev: 6.62 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T19:51:49.525056400] Count: 29 | Avg: 43.72ms | StdDev: 31.80 | Median: 37ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T19:51:49.526056500] Count: 27 | Avg: 12.22ms | StdDev: 6.91 | Median: 13ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T19:51:49.527057700] Count: 27 | Avg: 15.19ms | StdDev: 11.09 | Median: 13ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T19:51:49.527057700] Count: 28 | Avg: 40.36ms | StdDev: 28.00 | Median: 42ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T19:51:49.552577800] Count: 28 | Avg: 40.79ms | StdDev: 26.83 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T19:51:49.554586500] Count: 27 | Avg: 12.78ms | StdDev: 7.88 | Median: 13ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 1ms | Max: 37ms
[2025-08-12T19:51:49.555586900] Count: 28 | Avg: 40.25ms | StdDev: 26.41 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 0ms | Max: 95ms
[2025-08-12T19:51:49.557586200] Count: 27 | Avg: 14.85ms | StdDev: 13.44 | Median: 13ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T19:51:49.558594800] Count: 29 | Avg: 34.76ms | StdDev: 21.35 | Median: 38ms | P90: 62ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
[2025-08-12T19:51:49.625586700] Count: 26 | Avg: 23.42ms | StdDev: 16.56 | Median: 17ms | P90: 55ms | P95: 55ms | P99: 63ms | Min: 1ms | Max: 63ms
[2025-08-12T19:51:49.625586700] Count: 26 | Avg: 26.92ms | StdDev: 21.42 | Median: 23ms | P90: 58ms | P95: 75ms | P99: 80ms | Min: 0ms | Max: 80ms
[2025-08-12T19:51:49.625586700] Count: 28 | Avg: 21.96ms | StdDev: 21.09 | Median: 17ms | P90: 56ms | P95: 67ms | P99: 96ms | Min: 0ms | Max: 96ms
[2025-08-12T19:51:49.638594700] Count: 28 | Avg: 13.82ms | StdDev: 10.59 | Median: 12ms | P90: 20ms | P95: 21ms | P99: 60ms | Min: 0ms | Max: 60ms
[2025-08-12T19:51:49.640596600] Count: 29 | Avg: 50.93ms | StdDev: 33.40 | Median: 44ms | P90: 95ms | P95: 99ms | P99: 166ms | Min: 0ms | Max: 166ms
[2025-08-12T19:51:49.640596600] Count: 29 | Avg: 54.45ms | StdDev: 37.80 | Median: 47ms | P90: 118ms | P95: 121ms | P99: 155ms | Min: 0ms | Max: 155ms
[2025-08-12T19:51:49.646605800] Count: 29 | Avg: 49.14ms | StdDev: 39.28 | Median: 42ms | P90: 121ms | P95: 124ms | P99: 151ms | Min: 0ms | Max: 151ms
[2025-08-12T19:51:49.647596400] Count: 31 | Avg: 40.35ms | StdDev: 27.99 | Median: 40ms | P90: 75ms | P95: 97ms | P99: 112ms | Min: 0ms | Max: 112ms
[2025-08-12T19:51:49.652104500] Count: 26 | Avg: 12.85ms | StdDev: 6.53 | Median: 13ms | P90: 22ms | P95: 23ms | P99: 24ms | Min: 0ms | Max: 24ms
[2025-08-12T19:51:49.674115400] Count: 29 | Avg: 42.21ms | StdDev: 28.96 | Median: 43ms | P90: 82ms | P95: 92ms | P99: 107ms | Min: 0ms | Max: 107ms
[2025-08-12T19:51:49.696116800] Count: 28 | Avg: 12.07ms | StdDev: 6.83 | Median: 13ms | P90: 21ms | P95: 23ms | P99: 28ms | Min: 0ms | Max: 28ms
[2025-08-12T19:51:49.696116800] Count: 29 | Avg: 13.14ms | StdDev: 8.97 | Median: 13ms | P90: 27ms | P95: 28ms | P99: 39ms | Min: 0ms | Max: 39ms
[2025-08-12T19:51:49.696116800] Count: 28 | Avg: 14.93ms | StdDev: 10.97 | Median: 13ms | P90: 27ms | P95: 38ms | P99: 52ms | Min: 0ms | Max: 52ms
[2025-08-12T19:51:49.703121200] Count: 30 | Avg: 42.83ms | StdDev: 31.63 | Median: 37ms | P90: 87ms | P95: 100ms | P99: 127ms | Min: 1ms | Max: 127ms
[2025-08-12T19:51:49.708117800] Count: 29 | Avg: 39.66ms | StdDev: 27.77 | Median: 41ms | P90: 83ms | P95: 88ms | P99: 115ms | Min: 0ms | Max: 115ms
[2025-08-12T19:51:49.710116200] Count: 28 | Avg: 12.68ms | StdDev: 7.75 | Median: 13ms | P90: 20ms | P95: 25ms | P99: 37ms | Min: 1ms | Max: 37ms
[2025-08-12T19:51:49.718117200] Count: 29 | Avg: 39.45ms | StdDev: 26.29 | Median: 37ms | P90: 82ms | P95: 82ms | P99: 95ms | Min: 0ms | Max: 95ms
[2025-08-12T19:51:49.718117200] Count: 29 | Avg: 39.97ms | StdDev: 26.71 | Median: 40ms | P90: 82ms | P95: 82ms | P99: 100ms | Min: 1ms | Max: 100ms
[2025-08-12T19:51:49.723114300] Count: 28 | Avg: 14.64ms | StdDev: 13.25 | Median: 13ms | P90: 20ms | P95: 49ms | P99: 64ms | Min: 0ms | Max: 64ms
[2025-08-12T19:51:49.732117700] Count: 30 | Avg: 34.10ms | StdDev: 21.28 | Median: 38ms | P90: 57ms | P95: 64ms | P99: 67ms | Min: 1ms | Max: 67ms
